,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
2023,Tariana-Chacon-2019-220-235_wing-1,,Tariana,Chacon-2019-220-235_wing,ɾiaɾaɾikenoa,ɾiaɾaɾikenoa,ɾ i a ɾ a ɾ i k e n o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a r a r i k e n o a,a e i k n o r
2024,Werekena-Chacon-2019-220-235_wing-1,,Werekena,Chacon-2019-220-235_wing,tanaːpi,tanaːpi,t a n aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,t a n a p i,a i n p t
2025,Aha-Chacon-2019-220-19_back-1,,Aha,Chacon-2019-220-19_back,linʰapi,linʰapi,l i nʰ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i nh~ a p i,a i l nh~ p
2026,Ehe-Chacon-2019-220-19_back-1,,Ehe,Chacon-2019-220-19_back,linʰiapi,linʰiapi,l i nʰ i a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i nh~ i a p i,a i l nh~ p
2027,Oho-Chacon-2019-220-19_back-1,,Oho,Chacon-2019-220-19_back,linaːphi,linaːphi,l i n aː pʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i n a ph~ i,a i l n ph~
2028,Name-Chacon-2019-220-19_back-1,,Name,Chacon-2019-220-19_back,litama,litama,l i t a m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i t a m a,a i l m t
2029,Kumadene2-Chacon-2019-220-19_back-1,,Kumadene2,Chacon-2019-220-19_back,noawehete,noawehete,n o a wʰ e t e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n o a wh~ e t e,a e n o t wh~
2030,Werekena-Chacon-2019-220-19_back-1,,Werekena,Chacon-2019-220-19_back,nunapita,nunapita,n u n a p i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n a p i t a,a i n p t u
2031,Waliperi-Chacon-2019-220-19_back-1,,Waliperi,Chacon-2019-220-19_back,nupaʰnɛpɛ,nupaʰnɛpɛ,n u p a h n ɛ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u p a h n E p E,E a h n p u
2032,Mauliene-Chacon-2019-220-19_back-1,,Mauliene,Chacon-2019-220-19_back,nuthama,nuthama,n u tʰ a m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u th~ a m a,a m n th~ u
2033,Tariana-Chacon-2019-220-19_back-1,,Tariana,Chacon-2019-220-19_back,nũtʃãmẽ,nũtʃãmẽ,n ũ tʃ ã m ẽ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u* tS a* m e*,a* e* m n tS u*
2034,Moliwene-Chacon-2019-220-19_back-1,,Moliwene,Chacon-2019-220-19_back,pitamwa,pitamwa,p i t a m w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i t a m w a,a i m p t w
2035,Hohoodene-Chacon-2019-220-19_back-1,,Hohoodene,Chacon-2019-220-19_back,ɽitama,ɽitama,ɽ i t a m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i t a m a,a i m r t
2036,Ehe-Chacon-2019-220-102_heart-1,,Ehe,Chacon-2019-220-102_heart,likaːle,likaːle,l i k aː l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a l e,a e i k l
2037,Oho-Chacon-2019-220-102_heart-1,,Oho,Chacon-2019-220-102_heart,likaːle,likaːle,l i k aː l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a l e,a e i k l
2038,Aha-Chacon-2019-220-102_heart-1,,Aha,Chacon-2019-220-102_heart,likaole,likaole,l i k a o l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a o l e,a e i k l o
2039,Name-Chacon-2019-220-102_heart-1,,Name,Chacon-2019-220-102_heart,likaole,likaole,l i k a o l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a o l e,a e i k l o
2040,Hohoodene-Chacon-2019-220-102_heart-1,,Hohoodene,Chacon-2019-220-102_heart,nukaːɽɛ,nukaːɽɛ,n u k aː ɽ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a r E,E a k n r u
2041,Mauliene-Chacon-2019-220-102_heart-1,,Mauliene,Chacon-2019-220-102_heart,nukaɽe,nukaɽe,n u k a ɽ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a r e,a e k n r u
2042,Moliwene-Chacon-2019-220-102_heart-1,,Moliwene,Chacon-2019-220-102_heart,nukaɽɛ,nukaɽɛ,n u k a ɽ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a r E,E a k n r u
2043,Kumadene2-Chacon-2019-220-102_heart-1,,Kumadene2,Chacon-2019-220-102_heart,nukauʐai,nukauʐai,n u k a u ʐ a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a u Z a i,Z a i k n u
2044,Werekena-Chacon-2019-220-102_heart-1,,Werekena,Chacon-2019-220-102_heart,numẽtuɐna,numẽtuɐna,n u m ẽ t u ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u m e* t u a n a,a e* m n t u
2045,Tariana-Chacon-2019-220-102_heart-1,,Tariana,Chacon-2019-220-102_heart,pakaɾeda,pakaɾeda,p a k a ɾ e d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a k a r e d a,a d e k p r
2046,Kowaidakenai-Chacon-2019-220-102_heart-1,,Kowaidakenai,Chacon-2019-220-102_heart,ɽikaːɽe,ɽikaːɽe,ɽ i k aː ɽ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i k a r e,a e i k r
2047,Dzawinai-Chacon-2019-220-102_heart-1,,Dzawinai,Chacon-2019-220-102_heart,ɽikaɽe,ɽikaɽe,ɽ i k a ɽ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i k a r e,a e i k r
2048,Kumadene1-Chacon-2019-220-102_heart-1,,Kumadene1,Chacon-2019-220-102_heart,wakaɾɛ,wakaɾɛ,w a k a ɾ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a k a r E,E a k r w
2049,Aha-Chacon-2019-220-98_hand-1,,Aha,Chacon-2019-220-98_hand,likaːpi,likaːpi,l i k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a p i,a i k l p
2050,Ehe-Chacon-2019-220-98_hand-1,,Ehe,Chacon-2019-220-98_hand,likaːpi,likaːpi,l i k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a p i,a i k l p
2051,Name-Chacon-2019-220-98_hand-1,,Name,Chacon-2019-220-98_hand,likaːpi,likaːpi,l i k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a p i,a i k l p
2052,Oho-Chacon-2019-220-98_hand-1,,Oho,Chacon-2019-220-98_hand,likaːpi,likaːpi,l i k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a p i,a i k l p
2053,Werekena-Chacon-2019-220-98_hand-1,,Werekena,Chacon-2019-220-98_hand,naːpi,naːpi,n aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n a p i,a i n p
2054,Kowaidakenai-Chacon-2019-220-98_hand-1,,Kowaidakenai,Chacon-2019-220-98_hand,nukaːpi,nukaːpi,n u k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a p i,a i k n p u
2055,Kumadene2-Chacon-2019-220-98_hand-1,,Kumadene2,Chacon-2019-220-98_hand,nukaːpi,nukaːpi,n u k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a p i,a i k n p u
2056,Dzawinai-Chacon-2019-220-98_hand-1,,Dzawinai,Chacon-2019-220-98_hand,nukaːpi,nukaːpi,n u k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a p i,a i k n p u
2057,Mauliene-Chacon-2019-220-98_hand-1,,Mauliene,Chacon-2019-220-98_hand,nukapi,nukapi,n u k a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a p i,a i k n p u
2058,Hohoodene-Chacon-2019-220-98_hand-1,,Hohoodene,Chacon-2019-220-98_hand,pakaːpi,pakaːpi,p a k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a k a p i,a i k p
2059,Tariana-Chacon-2019-220-98_hand-1,,Tariana,Chacon-2019-220-98_hand,pakapi,pakapi,p a k a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a k a p i,a i k p
2060,Waliperi-Chacon-2019-220-98_hand-1,,Waliperi,Chacon-2019-220-98_hand,ɽikaːpi,ɽikaːpi,ɽ i k aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i k a p i,a i k p r
2061,Moliwene-Chacon-2019-220-98_hand-1,,Moliwene,Chacon-2019-220-98_hand,ɽinápa,ɽinápa,ɽ i n a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n a p a,a i n p r
2062,Kumadene1-Chacon-2019-220-98_hand-1,,Kumadene1,Chacon-2019-220-98_hand,wakapimɐ,wakapimɐ,w a k a p i m ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a k a p i m a,a i k m p w
2063,Ehe-Chacon-2019-220-128_liver-1,,Ehe,Chacon-2019-220-128_liver,likavare,likavare,l i k a v a ɾ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a v a r e,a e i k l r v
2064,Aha-Chacon-2019-220-128_liver-1,,Aha,Chacon-2019-220-128_liver,lisropana,lisropana,l i s ɾ o p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r o p a n a,a i l n o p r s
2065,Name-Chacon-2019-220-128_liver-1,,Name,Chacon-2019-220-128_liver,lisrupana,lisrupana,l i s ɾ u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r u p a n a,a i l n p r s u
2066,Oho-Chacon-2019-220-128_liver-1,,Oho,Chacon-2019-220-128_liver,lisrupana,lisrupana,l i s ɾ u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r u p a n a,a i l n p r s u
2067,Werekena-Chacon-2019-220-128_liver-1,,Werekena,Chacon-2019-220-128_liver,nupɐna,nupɐna,n u p ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u p a n a,a n p u
2068,Hohoodene-Chacon-2019-220-128_liver-1,,Hohoodene,Chacon-2019-220-128_liver,nuʃupana,nuʃupana,n u ʃ u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S u p a n a,S a n p u
2069,Mauliene-Chacon-2019-220-128_liver-1,,Mauliene,Chacon-2019-220-128_liver,nuʃupana,nuʃupana,n u ʃ u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S u p a n a,S a n p u
2070,Moliwene-Chacon-2019-220-128_liver-1,,Moliwene,Chacon-2019-220-128_liver,nuʃupɐna,nuʃupɐna,n u ʃ u p ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S u p a n a,S a n p u
2071,Tariana-Chacon-2019-220-128_liver-1,,Tariana,Chacon-2019-220-128_liver,pəkəɾetãna,pəkəɾetãna,p ə k ə ɾ e t ã n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p 3 k 3 r e t a* n a,3 a a* e k n p r t
2072,Kowaidakenai-Chacon-2019-220-128_liver-1,,Kowaidakenai,Chacon-2019-220-128_liver,ɽikabaɽe,ɽikabaɽe,ɽ i k a b a ɽ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i k a b a r e,a b e i k r
2073,Dzawinai-Chacon-2019-220-128_liver-1,,Dzawinai,Chacon-2019-220-128_liver,ɽiʃupana,ɽiʃupana,ɽ i ʃ u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S u p a n a,S a i n p r u
2074,Kumadene2-Chacon-2019-220-128_liver-1,,Kumadene2,Chacon-2019-220-128_liver,ɽiupana,ɽiupana,ɽ i u p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i u p a n a,a i n p r u
2075,Aha-Chacon-2019-220-124_leg-1,,Aha,Chacon-2019-220-124_leg,likawaːpa,likawaːpa,l i k a w aː p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a w a p a,a i k l p w
2076,Oho-Chacon-2019-220-124_leg-1,,Oho,Chacon-2019-220-124_leg,likawaːpi,likawaːpi,l i k a w aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a w a p i,a i k l p w
2077,Name-Chacon-2019-220-124_leg-1,,Name,Chacon-2019-220-124_leg,likawana ~ likawa,likawana,l i k a w a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k a w a n a,a i k l n w
2078,Ehe-Chacon-2019-220-124_leg-1,,Ehe,Chacon-2019-220-124_leg,likoː,likoː,l i k oː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i k o,i k l o
2079,Kumadene2-Chacon-2019-220-124_leg-1,,Kumadene2,Chacon-2019-220-124_leg,nukawapa,nukawapa,n u k a w a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a w a p a,a k n p u w
2080,Mauliene-Chacon-2019-220-124_leg-1,,Mauliene,Chacon-2019-220-124_leg,nukawapi,nukawapi,n u k a w a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u k a w a p i,a i k n p u w
2081,Werekena-Chacon-2019-220-124_leg-1,,Werekena,Chacon-2019-220-124_leg,nutʃipaɽa,nutʃipaɽa,n u tʃ i p a ɽ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u tS i p a r a,a i n p r tS u
2082,Tariana-Chacon-2019-220-124_leg-1,,Tariana,Chacon-2019-220-124_leg,paihi,paihi,p a i h i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a i h i,a h i p
2083,Hohoodene-Chacon-2019-220-124_leg-1,,Hohoodene,Chacon-2019-220-124_leg,ɽikawa,ɽikawa,ɽ i k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i k a w a,a i k r w
2084,Kumadene1-Chacon-2019-220-124_leg-1,,Kumadene1,Chacon-2019-220-124_leg,wajpamɐ,wajpamɐ,w a j p a m ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a y p a m a,a m p w y
2085,Moliwene-Chacon-2019-220-124_leg-1,,Moliwene,Chacon-2019-220-124_leg,wakawapʰi,wakawapʰi,w a k a w a pʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a k a w a ph~ i,a i k ph~ w
2086,Ehe-Chacon-2019-220-142_neck-1,,Ehe,Chacon-2019-220-142_neck,linoːru,linoːru,l i n oː ɾ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i n o r u,i l n o r u
2087,Aha-Chacon-2019-220-142_neck-1,,Aha,Chacon-2019-220-142_neck,linoːsrojapi,linoːsrojapi,l i n oː s ɾ o j a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i n o s r o y a p i,a i l n o p r s y
2088,Name-Chacon-2019-220-142_neck-1,,Name,Chacon-2019-220-142_neck,liweːdaliko,liweːdaliko,l i w eː d a l i k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w e d a l i k o,a d e i k l o w
2089,Oho-Chacon-2019-220-142_neck-1,,Oho,Chacon-2019-220-142_neck,liweːdaliko,liweːdaliko,l i w eː d a l i k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w e d a l i k o,a d e i k l o w
2090,Kumadene2-Chacon-2019-220-142_neck-1,,Kumadene2,Chacon-2019-220-142_neck,nunapokoda,nunapokoda,n u n a p o k o d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n a p o k o d a,a d k n o p u
2091,Werekena-Chacon-2019-220-142_neck-1,,Werekena,Chacon-2019-220-142_neck,nunupi,nunupi,n u n u p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n u p i,i n p u
2092,Mauliene-Chacon-2019-220-142_neck-1,,Mauliene,Chacon-2019-220-142_neck,nunuʐo,nunuʐo,n u n u ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n u Z o,Z n o u
2093,Tariana-Chacon-2019-220-142_neck-1,,Tariana,Chacon-2019-220-142_neck,panʰoɾuː,panʰoɾuː,p a nʰ o ɾ uː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a nh~ o r u,a nh~ o p r u
2094,Hohoodene-Chacon-2019-220-142_neck-1,,Hohoodene,Chacon-2019-220-142_neck,panoʐo,panoʐo,p a n o ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a n o Z o,Z a n o p
2095,Moliwene-Chacon-2019-220-142_neck-1,,Moliwene,Chacon-2019-220-142_neck,ɽinoʐo,ɽinoʐo,ɽ i n o ʐ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n o Z o,Z i n o r
2096,Waliperi-Chacon-2019-220-142_neck-1,,Waliperi,Chacon-2019-220-142_neck,ɽinɔɽi,ɽinɔɽi,ɽ i n ɔ ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n o r i,i n o r
2097,Kowaidakenai-Chacon-2019-220-142_neck-1,,Kowaidakenai,Chacon-2019-220-142_neck,ɽinuʐu,ɽinuʐu,ɽ i n u ʐ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n u Z u,Z i n r u
2098,Dzawinai-Chacon-2019-220-142_neck-1,,Dzawinai,Chacon-2019-220-142_neck,ɽinuʐu,ɽinuʐu,ɽ i n u ʐ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n u Z u,Z i n r u
2099,Tariana-Chacon-2019-220-127_lips-1,,Tariana,Chacon-2019-220-127_lips,linʊmʊpuki,linʊmʊpuki,l i n ʊ m ʊ p u k i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i n u m u p u k i,i k l m n p u
2100,Mauliene-Chacon-2019-220-127_lips-1,,Mauliene,Chacon-2019-220-127_lips,nunumaja,nunumaja,n u n u m a j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n u m a y a,a m n u y
2101,Moliwene-Chacon-2019-220-127_lips-1,,Moliwene,Chacon-2019-220-127_lips,nunumajɛ,nunumajɛ,n u n u m a j ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u n u m a y E,E a m n u y
2102,Hohoodene-Chacon-2019-220-127_lips-1,,Hohoodene,Chacon-2019-220-127_lips,panumaja,panumaja,p a n u m a j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a n u m a y a,a m n p u y
2103,Waliperi-Chacon-2019-220-127_lips-1,,Waliperi,Chacon-2019-220-127_lips,ɽinumaja,ɽinumaja,ɽ i n u m a j a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i n u m a y a,a i m n r u y
2104,Ehe-Chacon-2019-220-95_guts-1,,Ehe,Chacon-2019-220-95_guts,lishapi,lishapi,l i ʃ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i S a p i,S a i l p
2105,Aha-Chacon-2019-220-95_guts-1,,Aha,Chacon-2019-220-95_guts,lisrapi,lisrapi,l i s ɾ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a p i,a i l p r s
2106,Name-Chacon-2019-220-95_guts-1,,Name,Chacon-2019-220-95_guts,lisrapi,lisrapi,l i s ɾ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a p i,a i l p r s
2107,Oho-Chacon-2019-220-95_guts-1,,Oho,Chacon-2019-220-95_guts,lisrapi,lisrapi,l i s ɾ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a p i,a i l p r s
2108,Moliwene-Chacon-2019-220-95_guts-1,,Moliwene,Chacon-2019-220-95_guts,nuʃapi,nuʃapi,n u ʃ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S a p i,S a i n p u
2109,Mauliene-Chacon-2019-220-95_guts-1,,Mauliene,Chacon-2019-220-95_guts,nuʃápì,nuʃápì,n u ʃ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S a p i,S a i n p u
2110,Hohoodene-Chacon-2019-220-95_guts-1,,Hohoodene,Chacon-2019-220-95_guts,paʂiapi,paʂiapi,p a ʂ i a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a S i a p i,S a i p
2111,Kumadene2-Chacon-2019-220-95_guts-1,,Kumadene2,Chacon-2019-220-95_guts,ɽihiada,ɽihiada,ɽ i h i a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i h i a d a,a d h i r
2112,Waliperi-Chacon-2019-220-95_guts-1,,Waliperi,Chacon-2019-220-95_guts,ɽixapi,ɽixapi,ɽ i ʃ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S a p i,S a i p r
2113,Werekena-Chacon-2019-220-95_guts-1,,Werekena,Chacon-2019-220-95_guts,tʃiapi,tʃiapi,tʃ i a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,tS i a p i,a i p tS
2114,Tariana-Chacon-2019-220-95_guts-1,,Tariana,Chacon-2019-220-95_guts,uɾihapikapɛ,uɾihapikapɛ,u ɾ i h a p i k a p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,u r i h a p i k a p E,E a h i k p r u
2115,Aha-Chacon-2019-220-25_belly-1,,Aha,Chacon-2019-220-25_belly,lisrada,lisrada,l i s ɾ a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a d a,a d i l r s
2116,Ehe-Chacon-2019-220-25_belly-1,,Ehe,Chacon-2019-220-25_belly,lisrada,lisrada,l i s ɾ a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a d a,a d i l r s
2117,Oho-Chacon-2019-220-25_belly-1,,Oho,Chacon-2019-220-25_belly,lisrada,lisrada,l i s ɾ a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i s r a d a,a d i l r s
2118,Name-Chacon-2019-220-25_belly-1,,Name,Chacon-2019-220-25_belly,liwawa,liwawa,l i w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i w a w a,a i l w
2119,Hohoodene-Chacon-2019-220-25_belly-1,,Hohoodene,Chacon-2019-220-25_belly,nuʃada,nuʃada,n u ʃ a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S a d a,S a d n u
2120,Kowaidakenai-Chacon-2019-220-25_belly-1,,Kowaidakenai,Chacon-2019-220-25_belly,nuʃada,nuʃada,n u ʃ a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u S a d a,S a d n u
2121,Werekena-Chacon-2019-220-25_belly-1,,Werekena,Chacon-2019-220-25_belly,nutʃiapu,nutʃiapu,n u tʃ i a p u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u tS i a p u,a i n p tS u
2122,Kumadene2-Chacon-2019-220-25_belly-1,,Kumadene2,Chacon-2019-220-25_belly,nuwawa,nuwawa,n u w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u w a w a,a n u w
2123,Mauliene-Chacon-2019-220-25_belly-1,,Mauliene,Chacon-2019-220-25_belly,nuwawa,nuwawa,n u w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u w a w a,a n u w
2124,Moliwene-Chacon-2019-220-25_belly-1,,Moliwene,Chacon-2019-220-25_belly,ɽiwawa,ɽiwawa,ɽ i w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i w a w a,a i r w
2125,Waliperi-Chacon-2019-220-25_belly-1,,Waliperi,Chacon-2019-220-25_belly,ɽiwawa,ɽiwawa,ɽ i w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i w a w a,a i r w
2126,Dzawinai-Chacon-2019-220-25_belly-1,,Dzawinai,Chacon-2019-220-25_belly,ɽiwawa,ɽiwawa,ɽ i w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i w a w a,a i r w
2127,Tariana-Chacon-2019-220-25_belly-1,,Tariana,Chacon-2019-220-25_belly,wawawa,wawawa,w a w a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a w a w a,a w
2128,Aha-Chacon-2019-220-63_eye-1,,Aha,Chacon-2019-220-63_eye,lithi,lithi,l i tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i th~ i,i l th~
2129,Ehe-Chacon-2019-220-63_eye-1,,Ehe,Chacon-2019-220-63_eye,lithi,lithi,l i tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i th~ i,i l th~
2130,Name-Chacon-2019-220-63_eye-1,,Name,Chacon-2019-220-63_eye,lithi,lithi,l i tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i th~ i,i l th~
2131,Oho-Chacon-2019-220-63_eye-1,,Oho,Chacon-2019-220-63_eye,lithi,lithi,l i tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i th~ i,i l th~
2132,Tariana-Chacon-2019-220-63_eye-1,,Tariana,Chacon-2019-220-63_eye,lithida,lithida,l i tʰ i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i th~ i d a,a d i l th~
2133,Werekena-Chacon-2019-220-63_eye-1,,Werekena,Chacon-2019-220-63_eye,nupuɾihĩ,nupuɾihĩ,n u p u ɾ i h ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u p u r i h i*,h i i* n p r u
2134,Mauliene-Chacon-2019-220-63_eye-1,,Mauliene,Chacon-2019-220-63_eye,nuthi,nuthi,n u tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u th~ i,i n th~ u
2135,Hohoodene-Chacon-2019-220-63_eye-1,,Hohoodene,Chacon-2019-220-63_eye,patʰi,patʰi,p a tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a th~ i,a i p th~
2136,Kowaidakenai-Chacon-2019-220-63_eye-1,,Kowaidakenai,Chacon-2019-220-63_eye,ɽiːthi,ɽiːthi,ɽ iː tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i th~ i,i r th~
2137,Dzawinai-Chacon-2019-220-63_eye-1,,Dzawinai,Chacon-2019-220-63_eye,ɽiːthi,ɽiːthi,ɽ iː tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i th~ i,i r th~
2138,Waliperi-Chacon-2019-220-63_eye-1,,Waliperi,Chacon-2019-220-63_eye,ɽipʰi,ɽipʰi,ɽ i pʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ i,i ph~ r
2139,Kumadene2-Chacon-2019-220-63_eye-1,,Kumadene2,Chacon-2019-220-63_eye,ɽiti,ɽiti,ɽ i t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i t i,i r t
2140,Moliwene-Chacon-2019-220-63_eye-1,,Moliwene,Chacon-2019-220-63_eye,ɽiʔtʰi,ɽiʔtʰi,ɽ i ʔ tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i 7 th~ i,7 i r th~
2141,Kumadene1-Chacon-2019-220-63_eye-1,,Kumadene1,Chacon-2019-220-63_eye,wat̪idapɛ,wat̪idapɛ,w a t i d a p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a t i d a p E,E a d i p t w
